page,note_url,title,noteid,username,userid,create_time,likes,images,comments,bookmarks,content,create_date,search_keyword,user_intro,user_tags,user_follows,user_followers,user_like_bookmark_total
31,https://www.xiaohongshu.com/explore/65ae4b17000000002c011cdd,新加坡旅游请接收此地图👆,65ae4b17000000002c011cdd,momomomo,5c568683000000001a00b3fe,1705921303000,107,9,0,0,忘记在哪存的图了，感觉挺全的，新加坡旅游可参考，老伴豆花推荐，叻沙吃起来味道像冬阴功汤，乌节路老爷爷冰淇淋车很有特色，凉拌青芒条很对胃口（本人喜好酸辣）斑斓蛋糕好吃，酒店游泳池小孩子玩水刚刚好（带泳衣和拖鞋）,2024-02-12,guide,"𓆡𓆝𓆟𓆜𓆞𓆝𓆟𓆜𓆞
七七八八的日常",2岁 中国,100+,100+,1K+
31,https://www.xiaohongshu.com/explore/659a47e20000000015003ab1,新加坡6天5晚攻略，除了贵都挺好🥸,659a47e20000000015003ab1,你牙里有菜女士,54f07c982e1d9373b15379a5,1704609762000,630,18,0,0,新加坡整体感觉很好，除了汇率不太美丽，其他超出了我的预期。巨干净！花园城市太美了[樱花R]圣诞节去的比想象中圣诞氛围还有浓。简单罗列一下好吃好玩的吧[萌萌哒R][樱花R]签证：虽然说快免签了，但近期要去的小伙伴还是要办理的，某程300一人非常方便，准备材料很简单，出签基本5个工作日内。[樱花R]电话卡：也是在某程上预定的，我买的是二合一的，电话卡和地铁卡，很方便，信号好网速快，在最后一张图片。[樱花R]交通：我们选择的都是公交和地铁，建议大家做公交，坐在第二层感受城市花园的魅力和冲击感[哇R][樱花R]景点：由于我们不是特种兵旅行，所以每天景点去的不是很多。我们住在旧警察蜀附近，周边有码头，彩色的房子很好看。购物去了IMM奥特莱斯，运动品牌居多，比国内便宜一些。乌节路也很好逛！鱼狮尾公园、滨海湾花园、哈芝巷、圣淘沙岛上的luge滑车好好玩，直接冲4圈！[樱花R]美食：松发肉骨茶、明辉田鸡粥、popeyes炸鸡、boost沙冰、小推车冰激凌这些都好好吃[色色R][色色R]99老树榴莲我要的猫山王榴莲有点苦…[樱花R]tips：公交上车和下车必须刷卡，没有报站需要自己看，下站按stop键。上车要招手，不招手也不停[汗颜R]滨海湾花园巨冷！！一定穿外套！每天会突然下雨，包里带把伞🌂带点现金，我们6天换了300新币，挺富裕的。带信用卡，最好带芯片！其他大家有问题的评论我！看见就会回答[萌萌哒R]祝大家旅途愉快[赞R],2024-02-12,guide,"📍坐标天津
♉️是金牛座的尾巴
🍰是爱吃爱玩爱购物的猪猪女孩",金牛座 天津,10+,100+,1K+
31,https://www.xiaohongshu.com/explore/65b503d9000000001003a400,🇸🇬新加坡入境卡填写保姆式教程,65b503d9000000001003a400,铁皮松鼠,54643587d6e4a96c388945f1,1706361817000,110,15,0,0,喜大普奔的好消息，2024年2月9日起中新两国正式互免签证，虽然签证以后不需要了，但是新加坡电子入境卡还是需要填的。整理了填写的流程和步骤以及需要注意的地方，分享给有需要的小仙女们。跟着我的步骤十分钟内轻松搞定入境卡填写。详细步骤请看图片，每张图片右侧有数字编号，方便查看。其他一些问题：1.什么时候填写？入境前三天2.小孩子是否需要填写？要的3.填写后多久可以拿到二维码？立即其他填写中需要注意的问题：1.日期为英文显示方式，日期/月份/年份2.日期，酒店地址，国内居住地均为英文3.3人以上可以申请团体提交，需要勾选一个“小队长”4.提前查好航空公司代码祝大家能顺利完成入境卡的填写，也希望这个教程能帮助到各位，如有需要请点赞收藏，有问题可以在评论区留言，希望各位在新加坡玩的开心😃,2024-02-12,guide,, 上海静安,100+,10+,1K+
31,https://www.xiaohongshu.com/explore/65b61607000000002c011e82,新加坡免签！旅游攻略4天3夜～,65b61607000000002c011e82,宾尼binny,6087aabb00000000010091cd,1706432007000,378,1,0,0,在新加坡带的第三年！ 这是一期新加坡旅游攻略的视频～建议3-4天的旅游计划，第一天飞机到新加坡后，建议就在樟宜机场话花时间停留后一些，感受这个全世界最美的机场，室内的热带雨林和瀑布～还有空中列车～值得呆上半天～第二天citywalk 新加坡，新加坡因为小所以各个景点都不算远，可以早上先吃个亚坤，听说这家店是总的商店，然后可以一边悠闲的逛逛市区，沿着街道有很多东南亚殖民时期的建筑，沿着新​​加坡河边慢慢可以走过去新加坡国家美术馆，然后可以逛一逛美术馆，午餐推荐去赞美广场，那边的建筑风格很美。下午还可以福康宁公园，那边也是新加坡的结婚登记处，山上的教堂安安静且浪漫。最后从另外的方向下山过去克拉码头，可以在那边享受晚餐，在新加坡河的河边～可以想体验新加坡的食阁文化，也可以过去lau pa坐在那边吃沙爹烧烤和海鲜啤酒过去！第三天，会建议直接圣淘沙，那边有新加坡的环球影城，那边还有海滩和索道，也适合黄昏看看过去的日落，也有很多很棒的餐厅！第四天，在MBS的金沙广场度过，白天可以去海滨花园的话，科技感十足，同时还可以在体验艺术科技馆，里面的展览也是科技与艺术的融合。其实新加坡是一个非常多元和包容的城市，也是一个国家，简短几十年来从一个落后地区的发展酿成亚洲强烈的风暴，我觉得来这篇旅游，更多的是感受新加坡如何将城市与环境结合，科技与艺术的结合～,2024-02-12,guide,定格住喜歡的動畫,摩羯座 新加坡国立大学,100+,1K+,1W+
32,https://www.xiaohongshu.com/explore/65c726cc000000002c029d6d,求新加坡拼房姐妹👭,65c726cc000000002c029d6d,NiNi,62b2b7930000000019029ce9,1707550412000,0,1,0,0,节后玩新马泰，26号到新加坡，29号退房。机票酒店已订，新加坡酒店比较贵求一位姐妹一起拼房。本人佛系小可爱，事少爱拍🤳 拍照很好看,2024-02-12,guide,不敢想象马老三每天过的什么好日子,天蝎座,10+,10+,1K+
32,https://www.xiaohongshu.com/explore/65af7f090000000010039ebc,5天打卡新加坡21个景点！,65af7f090000000010039ebc,Evaboomboom,588dcf3e5e87e7258d7b0e73,1706070705000,2521,14,0,0,新年将近，大家都想趁着假期出来旅行，好多姐妹都在问新加坡攻略！双手奉上科学攻略🤲一点点特种兵那种哈哈：·Day 1️⃣：樟宜机场-星耀樟宜＋松发肉骨茶＋Raffles蓝色喷泉＋Chijmes教堂＋金沙商场＋金沙摩天轮＋老巴刹烧烤Day2️⃣：环球影城+圣淘沙马来西亚美食街+圣淘沙Palawan beachDay3️⃣：鱼尾狮喷泉+新加坡国家美术馆+亚洲文明博物馆+Victoria Theater+克拉码头Day4️⃣：新加坡动物园+鸟园+河川生态园+夜间野生动物园Day5️⃣：牛车水+茶渊Teachapter+乌节路ION购物（最后一天轻松游~）·最近发现Go City也可以买新加坡景点的门票1️⃣畅游包（可以选择几日通票）在购买天数内，所有GoCity包内覆盖到的景点都可以去，非常适合特种兵湿旅游2️⃣自选包（可以选择几个景点）按自己的喜好选择景点，🤫感觉自选包更适合喜欢拍照打卡的姐妹深度游！景点通票比单独买划算很多！像是上面提到的星耀樟宜、环球影城、圣淘沙、各个动物园等等都可以用GoCity去玩，不需要在额外单独排队买票，一个🐎就可以直接畅玩，又省时间又省钱～最近CNY出游旺季Go City通票还有限时额外折扣，团购还有折上折，春节要来新加坡玩的姐妹快去薅羊毛！玩的越多省的越多！,2024-02-12,guide,"见面要开心呀！
📭huiyingz522@gmail.com", Singapore 时尚博主,100+,1W+,10W+
32,https://www.xiaohongshu.com/explore/658cdb130000000013035a12,新加坡攻略,658cdb130000000013035a12,我最爱的doge脸,5a76cc6c4eacab24be3d38f4,1703729939000,762,4,0,0,朋友让整理去新加坡的攻略，所以拖了几个月，还是尽可能回忆整理了一下，按小白写的，所以啰嗦一堆[笑哭R][笑哭R][笑哭R]既然写了，那就po出来大家有需要的自取咯～[doge][doge][doge],2024-02-12,guide,生人勿近(｡-_-｡),27岁,10+,10+,1K+
32,https://www.xiaohongshu.com/explore/65c9f019000000002c02aa82,在新加坡定酒店，背后赠送的服务差别很大,65c9f019000000002c02aa82,太平船长,64ba342e0000000014036932,1707733017000,1,1,0,0,✅一样的新加坡酒店，我朋友在上网络平台订酒店是￥1200元/晚。❤️我是找新加坡本地旅行社预定，也是￥1200元/晚。旅行社额外送我：1、免费接机到酒店；2、不用做旅游攻略，直接送2人新加坡一日游，和几千元的旅行团一样晚；这是在新加坡政府有备案的正规组团，旅游专车，持牌中文导游。3、免费2人新加坡风情自助晚餐。4、新加坡市区免费游玩，再送你去网红景点圣淘沙。💯只要支付住酒店的费用，就有这么多免费的赠送。❤️关注我，教您在新加坡薅羊毛，免费玩新加坡。,2024-02-12,guide,还没有简介,,10+,10+,10+
32,https://www.xiaohongshu.com/explore/642ec7810000000013007339,新加坡🇸🇬8天自由行攻略 | 吃喝玩乐先收藏,642ec7810000000013007339,西瓜冰沙佳小卷,544c973ad6e4a9788bd0772a,1680787330000,531,9,0,0,最近好几个国内小伙伴们要🛫新加坡玩啦~都在问卷新加坡自由行攻略！必须安排一个（个人向）旅行攻略~-DAY1️⃣📍滨海湾区🏙️滨海湾花园/科学艺术博物馆/鱼尾狮/新加坡摩天轮/滨海艺术中心都比较靠近。🌳滨海湾花园的花穹和云雾林值得体验！鱼尾狮📸肯定要合影~艺术中心外观很像一颗大榴莲~博物馆没有喜欢的展就在外面拍拍照。🎡有时间才去-DAY2️⃣📍圣淘沙🎢环球影城/海洋馆🇸🇬USS不算很大~建议买快速票🔜刷项目很快！玩一圈下来大半天就够啦~还可再去海洋馆🐬-DAY3️⃣📍城市文化之旅🗺️牛车水/小印度/甘榜格南/苏丹回教堂/haji lane这一区比较多🕌🕍历史建筑，感受不一样异域风情-DAY4️⃣📍圣淘沙🏝水上探险乐园/巴拉湾海滩/西乐索海滩🌊/AJ Hackett巨型秋千/空中天桥/缆车岛上可以玩的项目还是很多的~有时间可单独再安排一天~🫧水上乐园项目很好玩！傍晚去🏖️巴拉湾海滩走走，餐厅较多集中在西乐索海滩，也可坐缆车🚠看夕阳-DAY5️⃣📍和小动物一起玩🦓🐘🦒新加坡动物园/夜间动物园/河川生态园在一个地方~大熊猫🐼是在河川哦-DAY6️⃣📍博物馆之旅🏛️新加坡国家博物馆/国家美术馆/科学艺术博物馆感受历史底蕴和现代艺术~三选一的话喜欢美术馆~超级出片展也蛮好看的！-DAY7️⃣📍如切东海岸喝咖啡散步☕本地人超爱去的地方，探索娘惹文化的魅力。华丽外墙、精致图案和瓷砖的排屋超级出片哇！-DAY8️⃣📍购物🛍金沙/乌节路/星耀樟宜三大购物区，买买买和伴手礼好去处~ 离境前时间比较充裕可把jewel安排在回国前-交通：✨地铁🚇主要景点附近都有地铁站。在机场T2买一张Singapore Tourist Pass，有1日/2日/3日✨敞篷双层巴士🚌有2条不同的路线~总共33个站点基本涵盖大部分特色景点啦~可选1日/2日票✨打车🚖Grab App/支付bao也可打车-行程安排按需提取哟~下篇分享必打卡美食！-和小卷一起解锁小坡吃喝玩乐(๑•̀ v •́)و✧吃喝玩乐分类指路👉🏻合集🏷,2024-02-12,guide,"📍新加坡🇸🇬𝗜𝗡𝗙𝗝
✈️𝗧𝗿𝗮𝘃𝗲𝗹🍒𝗙𝗼𝗼𝗱✨𝗟𝗶𝗳𝗲
💕分类在合集啦～
🎀𝗹𝗶𝗻𝗴𝗸𝗲🌀𝗹𝗶𝗻𝗴𝗸𝗲·𝗽𝗿𝗼", 新加坡 旅行博主 vlog博主 南洋理工大学,100+,1W+,20W+
32,https://www.xiaohongshu.com/explore/65c6ddbd0000000002021988,🍊新年快乐🍊,65c6ddbd0000000002021988,星耀樟宜,64351bb5000000000e01cab1,1707531709000,6,1,0,0,星耀樟宜祝大家新年快乐！这段期间，星耀樟宜的零售和餐饮店将在除夕和春节期间照常营业哦！*快来沉浸在节日的氛围，也千万别错过在 2 月 10 日下午 3:38 和晚上 7:38 以及 2 月 11 日和 12 日中午 12:38 和晚上 7:38 举行的舞狮和 LED 灯光舞龙表演哦！🐉祝大家龙年幸福安康，龙年快乐！🧧*⚠️ 请注意：各商店可能会因应运作需要而调整营业时间。请向各商店和餐饮店查询在此期间的营业时间。,2024-02-12,guide,狮城与世界的璀璨交汇点, Singapore,0,1K+,1K+
33,https://www.xiaohongshu.com/explore/657560760000000038014fca,爸妈第一次来新加坡,657560760000000038014fca,阿泽在新加坡,60e1463f0000000001009f0f,1702205229000,3995,1,0,0,分享一下这两天的行程安排：- BigBus随上随下巴士【门票59新币】- 滨海湾花园：花穹&云雾森林【门票53新币】- 金沙空中花园【门票32新币】- 新加坡河驳船之旅【门票28新币】- 新加坡空中缆车【门票35新币】- 新加坡环球影城【门票92新币】- 圣淘沙天空喜立【门票20新币】- 莱佛士庭院酒吧【一杯43.96新币】8个景点项目：原价362.96新币双旦2日畅游包通票价格：228.5新币节省金额134.46新币（约合人民币718）优惠力度37%,2024-02-12,guide,"定居新加坡的90后广东珠海小哥
坡岛生活趣事｜全球旅行见闻
合作：czh430@gmail.com", 新加坡 文化博主 旅行博主 赫瑞瓦特大学,100+,10W+,90W+
33,https://www.xiaohongshu.com/explore/65c9e8990000000011002957,🇸🇬陪拍｜氛围小罗马🌴,65c9e8990000000011002957,Rosesandfullmoons,5e33ae780000000001001658,1707731097000,2,5,0,0,晴天的小罗马很有度假感～美女们快来找我～,2024-02-12,guide,"专业陪拍八十年 超高水准🫰🏻
📮2648052812@qq.com
@lirpitns22 👈🏻这个号也可以", 新加坡,10+,9,10+
33,https://www.xiaohongshu.com/explore/64af64fa000000002b039531,新加坡攻略下期来啦,64af64fa000000002b039531,潮爸刘教授,5b0774a66b58b763993ffd4b,1689237005000,3499,1,0,0,,2024-02-12,guide,"小红书直播日历📅
更多场次 敬请期待
售后问题：@刘教授售后小助理 
两个女儿的爸爸，带货主播一枚～",38岁 中国 家居博主,10+,60W+,999W+
33,https://www.xiaohongshu.com/explore/655f1757000000001b00da55,手把手教你5天4晚畅玩新加坡❗,655f1757000000001b00da55,极致玩家定制旅游,64ce0ce2000000000b004361,1700733879000,166,1,0,0,想了解更多新加坡旅游信息的宝子可以戳戳头像哦~,2024-02-12,guide,"🟢专注东南亚定制丨甄选精品路线
🟢专发新加坡、马来西亚、印尼 、泰国等
🟢大小团丨亲子游丨结伴游丨自由行丨企业团建
➡公司主号@极致玩家旅行官方账号",,10+,1K+,1W+
33,https://www.xiaohongshu.com/explore/65c84ee60000000011003c4b,新加坡遛肉包 Day3,65c84ee60000000011003c4b,吸肉包的密斯想,5754d0dfa9b2ed32853bdfc0,1707626214000,2,11,0,0,第三天要换圣淘沙岛上的酒店了，这天的行程安排是：鱼尾狮公园-圣淘沙siloso beach；因为市里的酒店要到11点才退房，而今天的天气又比较凉爽太阳也不大，所以我们临时起意上午再次前往鱼尾狮公园（第一天只是匆匆一瞥，有很多遗憾），鱼尾狮公园的人还是很多，各种肤色的人争相在这里拍照打卡，我们近距离仔细观赏了这座地标，静静望着对岸的金沙酒店还有downtown的鳞次栉比的高楼，度过了一个chill的上午，我们回酒店checkout后就坐车前往vivo city吃午饭了；vivo city三楼有大食代，大食代旁边就是sentosa express，吃完午饭后，我们乘坐sentosa express前往圣淘沙（凭酒店入住单去柜台办理可以免费搭乘sentosa express哦），我们订的酒店是siloso beach resort，乘坐两站到了beach station后，我们就拖着行李根据google map的提示坐上了巴士，又拖着行李坐上了shuttle，结果发现根本不需要那么复杂！！！直接在beach station搭乘shuttle就好了，google map由于没有收录shuttle的信息所以在岛上用处不大，岛上shuttle的体验绝赞，可以沿途观赏海边风景，还有超nice的司机大叔；酒店check in后就带着肉包在酒店午睡了，酒店过条马路就是siloso beach，下楼就是shuttle station，交通非常便捷；午睡起来后在酒店的泳池玩了好久，一直到晚饭时间才到beach station用餐，晚饭后太阳已下山，温度也刚刚好，于是便带着肉肉前往siloso beach挖沙子踩海水，一直玩到天黑才回酒店。,2024-02-12,guide,,,,,
33,https://www.xiaohongshu.com/explore/65c5f3fa000000002d0028aa,免签新加坡，天际-海岸线同享住宿攻略,65c5f3fa000000002d0028aa,卷王躺平日记,61ba021f0000000021027029,1707471866000,4,9,0,0,[烟花R]2024年龙年除夕，新加坡免签第一天[举手R]每次出门旅行都想住一个景观好的房间[折叠椅R]躺在床上就能把景点看了[向右R]这次住的是新加坡南岸JW万豪酒店[看R]从落地窗向外看，新加坡地标尽收眼底[探店R]正面面对新加坡中央商务区[晚安R]晚上的景色比白天更震撼，如繁星点点[天幕R]一边可以看到著名地标金沙湾酒店和新加坡海峡值回票价[种草R]不过楼下的那个有点像方尖碑的东西，不知道是什么景观[流汗R]酒店还有屋顶泳池，超出片，这次忘带泳衣，下次再去[清单R]酒店住宿攻略[打卡R]地铁可以坐到esplanade 站，f口出来是南岸商城地下入口，上1楼就是酒店[举手R]酒店2楼是行政酒廊，酒廊早晚都有新加坡特色菜，可以尝试下是不是合口[萌萌哒R]酒店最有特色我觉得是电梯，电梯有海底生物壁画，配合灯光的变化，氛围感满满，栩栩如生，大家有机会可以感受感受,2024-02-12,guide,"想要躺平的大厂卷狗
努力去感受精彩的世界风景
喜欢飞东航，偶尔住万豪
加个关注，助力大厂离职只差1%", 上海徐汇,8,10+,100+
34,https://www.xiaohongshu.com/explore/65c89417000000000c006e30,新加坡动物园超详细攻略-新年第一站,65c89417000000000c006e30,贝壳妈妈小天地,5c08e3ce00000000060189b4,1707643927000,3,5,0,0,[星R]在大年29到达新加坡，赶上了最后一波签证游，体会了在新加坡过年~刚刷完新加坡动物园，附上超详细攻略。[星R]新加坡动物园超级适合亲子游，是必选项目。对于喜欢看动物的小朋友，真的可以刷一天，我们从早9点到达动物园，晚上5点才离开。本来还想刷河川园，小朋友已经有点儿体力不支，就放弃了。[气球R]优点：动物园观看动物真的非常近。互动项目非常多样，可以在动物园App查看时间表和预约，有表演，喂食等项目。🚗交通：我们是打车去，公共交通回。因为定了动物园吃早餐，早上打车会快一些。晚上离园下雨了，动物园属于离市区比较远的位置，下雨+过节根本打不到车。我们做了动物园的shuttle bus到达地铁NS线的khatib站，再乘坐地铁回的。建议可以考虑公共交通，很方便，尤其新加坡几乎每天都下雨。🍚吃饭：定了在动物吃早餐的体验项目，这个项目非常推荐，早上9点-10点半是用餐时间，餐厅在动物园里，很好找。建议早一点去，9点半工作人员开始介绍动物，我们看到的是蜥蜴，猫头鹰，金刚鹦鹉还有一只可爱的猴子🐒，介绍完之后可以近距离拍照，还可以摸摸蜥蜴，小朋友很喜欢。午餐就园区内吃的快餐，比较方便。🛺游览：园内有免费小火车，共有4站，累了可以省去一些步行，但并不是做车游览，看动物的地方大部分要步行走进去，离动物真的非常近~推荐爬行馆和Fragile forest，非常特别。[海豚R]表演：我们看了两场，小朋友很喜欢，人不是很多，我们两次都坐的第一排。可以在app查看时间表，前往指定地点，一个在小火车station1一个在station4。[玫瑰R]喂食项目：需要提前几天在app上购买，我发现的比较晚，已经没有了，可以喂大象，长颈鹿，犀牛，斑马和龟，后来发现要求身高1米2以上，我家娃身高不够，所以也不算太遗憾。,2024-02-12,guide,"人大本科，保研硕士，留美2年
顶级咨询公司顾问，专注数据分析
Top互联网公司商业分析管理者
现在专注教育", 育儿博主 职场博主 中国人民大学,10+,100+,1K+
34,https://www.xiaohongshu.com/explore/64be4d6d000000001201f375,新加坡Vlog✈️72小时CityWalk&美食攻略,64be4d6d000000001201f375,Krysti_Naaa,596f958250c4b4247d293f28,1690193261000,1223,1,0,0,三天新加坡之旅攻略版，方便大家抄笔记🥳1⃣️day 1路线：克拉码头. 彩色警局.滨海湾公园.鱼尾狮公园🍴珍宝海鲜 非常推荐！属于新加坡国菜了 辣椒🦀️和黑椒🦀️各有各的美味2⃣️day 2🍴早餐是国民早餐亚坤推荐菜：大家可以直接点套餐，套餐选择一份🍳+咖椰吐司+一份kopi早上路线：滨海湾公园cloud forest（推荐指数：🌟🌟🌟🌟🌟 在新加坡这次最喜欢的景点 而且超级出片）. gardens by the bay. 金沙商场🍴午餐在金沙商场是食隔，也就是特色小吃一条街推荐菜：炒粿条 煎蕊冰沙 南洋烤串 popiah薄饼下午路线：sky park. 圣陶沙🍴晚餐：sofitel酒店内的餐厅，它家pizza很好吃，推荐坐在户外，可以看超美夕阳和夜景🍺raffles long bar：一定要来试试这里的singapore sling，原因视频里有讲哦😊3⃣️day 3🍴早餐：海南宝推荐菜：南洋炸猪饭，爱🐖人士和咖喱口味的要点这个，很入味好吃，炸猪整个很香脆路线：乌节路. 樟宜机场（⚠️强烈建议留至少四个小时来樟宜机场，这样才能逛吃玩儿好，如果行李比较多，可以提前checkin值机or在机场里暂时寄存行李）,2024-02-12,guide,"混油皮｜护肤美妆｜lifestyle｜穿搭｜喜欢搜罗奇妙小玩意儿
原来我是ENFP快乐修勾啊💃
📮：krystinas@163.com",双子座 浙江杭州 护肤博主,100+,1W+,1W+
34,https://www.xiaohongshu.com/explore/65c43b60000000002c03b38b,🇸🇬新加坡旅游你必须要知道的英文（附空耳）,65c43b60000000002c03b38b,搞钱羊💰,5d4c47b20000000012020cd7,1707386672000,23,1,0,0,🌟免签来新加坡玩，码住这篇常用英文截图下来，以防不备之需。若听不懂讲什么，可以看看空耳👂✈️机场：IC（埃希）：身份证Passport（怕斯破特）：护照Arrival Card（额来沃咔）：入境卡SGACCheck-in（切kin）：值机/托运Jewel（救我）：星耀樟宜Arrival（额来沃）：到达厅Departure（滴怕去儿）：出发厅🚖交通：EZ-Link（伊姿林克）：交通卡MRT（额姆阿替）：地铁Bus（霸斯）：公交车Pickup（披咔）：上车点Drop-off（卓破抚）：下车点💵付款：Wechat Pay（微切佩）：微x支付Alipay（阿里佩）：zf宝Paywave（佩微抚）：刷卡支付Cash（Kei洗）：现金支付🍽️吃饭：Bill（必噢）：买单/结账Signature（细呢去儿）：招牌菜Chili Crab（七喱克瑞不）：辣椒螃蟹Bak Kut Teh（骂固dei）：肉骨茶Take-away（忒可喂）：打包/带走Queue（Q）：排队GST（鸡诶斯替）：消费税💬日常用语：借过：Excuse me帮我拍张照：Can you help me take a photo?💡其实只要是看起来像华人的，都可以直接张嘴说中文。如果听到似懂非懂的英文，可以看看是不是上面的词，如果对方说很多啦啦啦不用管，都是没用的语气词。感觉还漏了点什么，有没有朋友帮忙补充一下？👀持续分享新加坡旅游攻略～🇸🇬15岁留学新加坡｜8年全额奖学金👨‍💻现大厂Grab数据分析师📝搞钱·旅游·探店·好物☁️梦想提早退休+环游世界的打工人,2024-02-12,guide,,,,,
34,https://www.xiaohongshu.com/explore/65956bdf0000000012001114,干货分享：新加坡五天四晚自由行攻略,65956bdf0000000012001114,胡胡桃子,5ba3c749b972690001cf6b22,1704291295000,229,5,0,0,请查收。,2024-02-12,guide,📝 美食分享｜好物分享｜旅游攻略,,100+,100+,1K+
34,https://www.xiaohongshu.com/explore/65b24e67000000002c016a09,谁懂啊，新加坡🇸🇬也太好玩了吧,65b24e67000000002c016a09,何和禾,647abec3000000001c02aecc,1706184295000,62,4,0,0,"免签政策:中国和新加坡签署免签协定于2月9 日正式生效，届时去新加坡旅游、探亲、商务等，可停留 30 日。货币兑换:新加坡的通用货币是新加坡币，汇率大概在5左右，在国内银行🏦兑换，也可以到新加坡后自助机取现。大部分购物地是可以刷卡、支付宝的，有一些还能支持微信，但是吃的地方基本都要求付现金，所以还是要备现金的。关于门票:新加坡的景点门票，其实不便宜，但提前在网上定好，打印出来条形码或者预订单，到现场取票，价格都能便宜将近一半，而且非常方便。飞机选择:出国机票多看看潮汕揭阳机场、广州白云机场、深圳宝安机场，经常有惊喜的价格~。交通方式:新加坡的公交车🚍是不报站名的，如果要坐建议开着高德地图的下车报站，坐过站了也没事新加坡很小，走回去就好了。所以建议还是地铁出行，地铁站涵盖了各个旅游景点，主要是地铁报站名。建议还是购买EZlink地铁卡，会方便一些，没用完的金额可以退。必去景点:1、新加坡环球影城:是东南亚第一家好莱坞电影主题公园，集游乐、表演、景点、餐厅为一体是观光溜娃好去处。2、牛车水:吃喝玩乐一应俱全新加坡华人聚集最多地。3、圣淘沙岛:亚洲娱乐地 打卡“亚洲”最南点，这是一个度假胜地，距离新加坡市区仅有几分钟的车程。岛上有多样化的娱乐设施，包括热带海滩、主题公园、高尔夫球场和水上乐园。4、鱼尾狮公园:新加坡的标志与象征 借位合照接水迎财5、滨海湾:欣赏夜景的好地方 狮城知名地标聚集地，这座大型植物园是新加坡的标志性景点，适合拍照留念，特别是夜晚的超级树灯光表演非常震撼。6、新加坡植物园:城市中的热带森林欣赏坡国国花一胡姬花。7、新加坡滨海湾花园:全球最大室内瀑布 拍出奇幻热带风情,新加坡的新地标。8、新加坡动物园:世界十大动物园之一 全开放式驯养模式，作为亚洲最具知名度的动物园之一，它以开放式的动物栖息地而闻名，可以近距离观赏各种野生动物。9、克拉码头:一定要晚上去，可以看到新加坡夜生活的绚烂✨ 不是酒店住不起，而是优惠更有性价比，1-2月想出去玩的宝子 别错过酒店薅羊毛的机会啦。1⃣打开去/哪‘儿 <aPP>🔎2⃣在首页上方嗖索框📖入8.5.5.3.3.7（去掉标点）3⃣超多酒店都有⑤折起，快来零取把",2024-02-12,guide,"🙎24岁|22届二本|1年活动策划
💻0基础开始学剪辑
👣念念不忘，必有回响",,10+,10+,100+
34,https://www.xiaohongshu.com/explore/65c9e1f6000000000a031d82,新加坡游玩机场也得打个卡😊,65c9e1f6000000000a031d82,南洋旅行小帮手,557280f4484fb64c12f5c8ad,1707729398000,3,1,0,0,早上大家都在等十点的瀑布然后合照[doge],2024-02-12,guide,"新加坡本地订车+交通+数据上网服务
东南亚潜水/海岛游/登山露营
ENTJ",新加坡 旅行博主,1,100+,1K+
35,https://www.xiaohongshu.com/explore/65c58e1900000000070289e7,入境新加坡前需要准备什么？入境篇,65c58e1900000000070289e7,小胡爸,5c26f1e400000000050109d6,1707445785000,15,6,0,0,今天写的这篇文章正好是在新加坡旅行的最后一天，也是赶上了中新互免的第一天。总结下这次的入境准备和心得，有需要来新加坡玩的朋友们可以参考哈！✈ 机票： 首选酷航，廉价航空，定期会有折扣活动，微信小程序搜索“新加坡酷航”🏙 酒店：Booking和Agoda互相参考查询🔳 银行卡： 至少要准备一张银联借记卡方便到这边取现金，要想在新加坡取现金不花其他额外费用需要考虑两件事情：1.             1️⃣ 选择一张免手续费的国内银行卡（参考我置顶的文章“境外ATM取款哪家强”）2.             2️⃣ 选择新加坡免手续费的ATM机，目前亲测只有UOB是不收手续费，其他的像DBS收5新，POSB收5新，OCBC收8新等。🚇 出行：建议购买EZ-link，机场地铁站就有卖的，机器自动售卖可以微信支付，常见的有10新的面值（5新制卡费不退还，5新可以使用）  因为出行这块内容较多，等回国后再详细出一篇攻略。📞 电话卡：由于新加坡政府对通信行业的改革，运营商的资费大幅下降并且也有了更多的选择像heya和simba等。这次我们选择的是在Klook上面的一个套餐包含新加坡本地100G流量，500分钟新加坡本地通话的电话卡在机场领取。⚡ 入境卡：这个是最最最重要的！放到最后写，虽然免签证了但还是需要提前三天完成入境卡填写，举个例子，计划1月3日入境新加坡的话，需要最早在1月1日才能填写。填写攻略可以自行查询，太多人写了，我就不赘述了。最后入境新加坡如果带着小朋友直接选择人工柜台入境，若都是成年人并无需申报的，就直接选择白色机器自助入境即可。,2024-02-12,guide,记录生活丨带娃经历, 天津河西 南洋理工大学,10+,10+,100+
