username,rating,content,time,image,UserURL,Attraction,is_english
JIN-COCM,5.0,"Visiting Singapore Botanic Gardens was an enchanting experience that left me in awe of nature&#39;s beauty. As I wandered through the lush greenery and vibrant blooms, I felt a sense of tranquillity and connection with the natural world. The gardens&#39; well-maintained landscapes and picturesque settings make it a perfect escape from the bustling city. Orchid lovers will be amazed by the National Orchid Garden&#39;s diverse collection. The swan-filled lakes and majestic heritage trees create a serene atmosphere. It&#39;s a haven for families, couples, and solo travellers alike. Singapore Botanic Gardens is an oasis of serenity that should not be missed.",29/07/23,2,https://sg.trip.com/review/singapore-botanic-gardens-76133-177803560?locale=en-SG,Botanic Garden,True
Bbom comando,5.0,"Have you spotted this eye-catching palm in Palm Valley?The Cuban Petticoat Palm (Copernicia macroglossa) is a palm endemic to central and west Cuba, where it grows in savannahs. It gets its name from the dense layers of dead fronds that persist for many years on its stem, forming a characteristic &ldquo;petticoat&rdquo;. These layers are particularly obvious in younger palms, giving them a stout, shaggy appearance, but they gradually thin out as the palm matures to reveal a slender stem hidden beneath. Keep an eye out for this palm on your next visit to Palm Valley!Images: Jolyn",24/07/23,2,https://sg.trip.com/review/singapore-botanic-gardens-76133-177720177?locale=en-SG,Botanic Garden,True
MeganVictory1406,4.0,It&#39;s a nice place to chill out with friends and family during weekends.,27/10/23,3,https://sg.trip.com/review/singapore-botanic-gardens-76133-179550303?locale=en-SG,Botanic Garden,True
Okayama47,5.0,unique experience at the only unesco world heritage site in Singapore that is comprehensive.,24/10/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179521750?locale=en-SG,Botanic Garden,True
gadz,5.0,"a very calm place to relaxthere are lots of tress, flowering plants and animals around the area",27/07/23,3,https://sg.trip.com/review/singapore-botanic-gardens-76133-177766863?locale=en-SG,Botanic Garden,True
Herry Koo,5.0,calm and sooth ma soul,20/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180448689?locale=en-SG,Botanic Garden,True
yeeting _lyt,5.0,good place to explore,08/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180347230?locale=en-SG,Botanic Garden,True
_TI***z8,5.0,very chilling place!,26/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180193557?locale=en-SG,Botanic Garden,True
OngHo,5.0,"Nice, relaxing place to walk around. very chilling area. Nice place for dating your dates to bring home lots of photo.",16/10/23,2,https://sg.trip.com/review/singapore-botanic-gardens-76133-179427256?locale=en-SG,Botanic Garden,True
Gigi BB,5.0,nice experience we got to smell different plants and we like to be in the nature with my sister,26/10/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179537834?locale=en-SG,Botanic Garden,True
Eunz55,5.0,"bedn here and is a good place to lay down, dating, fam time. can see ducks, fish, dogs, plants .",24/10/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179518814?locale=en-SG,Botanic Garden,True
_TI***cq,5.0,It&rsquo;s good for walks,11/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180362810?locale=en-SG,Botanic Garden,True
RM55,5.0,One of my favorite places in Singapore 🇸🇬 This place is also a UNESCO World Heritage site.,11/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179734233?locale=en-SG,Botanic Garden,True
Mieky,5.0,"Beautiful gardens in Singapore, I had a good time walking through the gardens. very clean.",20/10/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179458307?locale=en-SG,Botanic Garden,True
_TI***ow,5.0,it was fabulous walking here amongst beautiful trees and water areas. We even saw a lizard!,07/08/23,3,https://sg.trip.com/review/singapore-botanic-gardens-76133-178185224?locale=en-SG,Botanic Garden,True
TravellerSnaps,5.0,simply stunning!,22/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180493445?locale=en-SG,Botanic Garden,True
_TI***dg,5.0,beautiful place!,22/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180489817?locale=en-SG,Botanic Garden,True
Kikuchi Mai,5.0,"very nice place to visit 🥰🥰🥰 you should spend your holiday here , try better than not 😉",18/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180122362?locale=en-SG,Botanic Garden,True
A J SHAHUL HAMEED,5.0,one of the places of interest in Singapore and have lot of plants named after great heros.,18/10/23,3,https://sg.trip.com/review/singapore-botanic-gardens-76133-179436862?locale=en-SG,Botanic Garden,True
sherlinn,5.0,a place where you can have a nice picnic! it is dog friendly! you will be able to see many cute dogs running around 😆,18/09/23,2,https://sg.trip.com/review/singapore-botanic-gardens-76133-179047459?locale=en-SG,Botanic Garden,True
_TS***2y,5.0,so beautiful!!,16/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180429201?locale=en-SG,Botanic Garden,True
_TI***v6,5.0,great greenery,11/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180362330?locale=en-SG,Botanic Garden,True
Cali12,5.0,It&rsquo;s quite natural &amp; beautiful place to visit. I really have fun there &amp; worth the visit,19/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179850808?locale=en-SG,Botanic Garden,True
Jeejarito,5.0,"Kids enjoyed the run around,esp towards the Jacob Ballas park. Enjoyed the scenery.",25/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179881434?locale=en-SG,Botanic Garden,True
Dasyie,5.0,"a rich variety of historic landscape features, planting and building that clearly.",20/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179851796?locale=en-SG,Botanic Garden,True
Xilekcloud,5.0,"Great place for nature lover, they had one of the best orchid collection in Singapore",25/10/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179530353?locale=en-SG,Botanic Garden,True
_TI***rj,5.0,awesome place to visit this is fee of cost in west part of Singapore can go with family,26/10/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179539970?locale=en-SG,Botanic Garden,True
Yuvraj Rai,5.0,"Founded in 1859, the Singapore Botanic Gardens showcases the best and most spectacular of tropical flora set in stunning verdant landscape.",23/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178565653?locale=en-SG,Botanic Garden,True
Eminek,5.0,love place,17/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180435730?locale=en-SG,Botanic Garden,True
_TS***uw,5.0,very clean,26/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180197785?locale=en-SG,Botanic Garden,True
kan chau,5.0,best green and comfortable garden! super nice to chill out with friends and family,26/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179882379?locale=en-SG,Botanic Garden,True
Adam Zayden,5.0,very clean peacful and quiet areanice ambiance easy to access by bus and mrt or grab,31/10/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179616752?locale=en-SG,Botanic Garden,True
D46***01,5.0,beautiful place in Singapore if you really love nature! and it is free entry too! :),25/10/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179535212?locale=en-SG,Botanic Garden,True
暐嫔许,5.0,"A must visited place when you come to Sngapore, this place is also recognize as UNESCO World Heritage Site.",18/09/23,2,https://sg.trip.com/review/singapore-botanic-gardens-76133-179048054?locale=en-SG,Botanic Garden,True
_GG***12,5.0,nice view,04/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180288532?locale=en-SG,Botanic Garden,True
_TS***u2,5.0,Amazing place to visit for you and your family! Clean and the location was spot on!,03/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179957434?locale=en-SG,Botanic Garden,True
Beckhs,5.0,"such a beautiful place,great atmosphere,I hope I can go back one day to this place",12/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179780373?locale=en-SG,Botanic Garden,True
_TS***uh,5.0,nice place for relaxing walking. used to be free for sometime but no more probably,01/09/23,3,https://sg.trip.com/review/singapore-botanic-gardens-76133-178744957?locale=en-SG,Botanic Garden,True
Truder,5.0,Best garden in the world. Wonderful place to bring your love ones here for a stroll,23/08/23,3,https://sg.trip.com/review/singapore-botanic-gardens-76133-178555392?locale=en-SG,Botanic Garden,True
Edith0416,4.0,it was a great place even I travelled there few years ago.,25/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180509954?locale=en-SG,Botanic Garden,True
Bigg.George,5.0,awesome,18/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180440014?locale=en-SG,Botanic Garden,True
_TI***e4,5.0,Awesome,27/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180206106?locale=en-SG,Botanic Garden,True
ahsanx,5.0,nice place i have visited multiple times here... hope next I will be visit again.,26/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179883762?locale=en-SG,Botanic Garden,True
_TX***iz,5.0,Beautiful garden. Singapura is a place to visit for sure,28/10/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-179557459?locale=en-SG,Botanic Garden,True
Gatorchick90,5.0,pretty,16/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180430377?locale=en-SG,Botanic Garden,True
_TI***h2,5.0,beautiful scenery and beautiful trails for u and your family to enjoy together,29/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179938904?locale=en-SG,Botanic Garden,True
_TI***rf,5.0,this place is beautiful! definitely worth a visit if you&rsquo;re ever in Singapore.,11/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179738799?locale=en-SG,Botanic Garden,True
Desmond1818,5.0,quiet and nice environment. alot of different kind of treas. well keep and nice,25/10/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179531011?locale=en-SG,Botanic Garden,True
Cheng Lee Woei,5.0,nice place and a lot of things to see will come back again,24/10/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-179523357?locale=en-SG,Botanic Garden,True
sotheara pruy,5.0,it&#39;s so beautiful and fresh. I really love it. I hope I will be there again soon.,29/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179937401?locale=en-SG,Botanic Garden,True
gumnaam,5.0,beauty of Singapore speaks it self for this garden no need any feedback  refreshing place for visitors,30/08/23,2,https://sg.trip.com/review/singapore-botanic-gardens-76133-178726932?locale=en-SG,Botanic Garden,True
_TS***do,5.0,good,19/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180446613?locale=en-SG,Botanic Garden,True
_TI***sr,5.0,nice,17/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180436219?locale=en-SG,Botanic Garden,True
Kenny DMK,4.0,atmosphere is good and good for limited budget trip.,25/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180185337?locale=en-SG,Botanic Garden,True
涵菡,5.0,very famous place to go when you&rsquo;re in Singapore. have a lot of fun things to do,27/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179930836?locale=en-SG,Botanic Garden,True
_TI***bq,5.0,"great, best place for walking every evening and the place very clean . fun too",26/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179922760?locale=en-SG,Botanic Garden,True
Samira Mansouri,5.0,"beautiful place , I would recommend visiting this lovely place it&rsquo;s worth it",25/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179879263?locale=en-SG,Botanic Garden,True
Didi Gan,5.0,good place to bring Ur family to go to in Singapore. kids friendly place to go.,24/10/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179524386?locale=en-SG,Botanic Garden,True
Amir Kim,5.0,very nice and very helpful and very comfortable and very nice my trip thanks,06/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180004897?locale=en-SG,Botanic Garden,True
Mike Sim,5.0,Nice and beautiful park with natural livelihood of birds and small animals,01/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179947337?locale=en-SG,Botanic Garden,True
_TI***g6,5.0,Amazing place. I can highly recommend it Just go there and have own opinion.,01/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179625317?locale=en-SG,Botanic Garden,True
I love cricket so much,5.0,singapore is a one of the most beautiful countries on the world and clean too,26/10/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179544419?locale=en-SG,Botanic Garden,True
Trevortravels,5.0,"Amazing view, great scenery. Good for picnic moments. Highly recommended",25/10/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179530612?locale=en-SG,Botanic Garden,True
E49***76,5.0,"the atmosphere and the view is very beautiful, would love to go here again!",02/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179640025?locale=en-SG,Botanic Garden,True
Jacob Hebert,5.0,we went here last week and it was very beautiful they had music playing also,22/08/23,3,https://sg.trip.com/review/singapore-botanic-gardens-76133-178549677?locale=en-SG,Botanic Garden,True
_TX***h9,5.0,very cool lovey.  play around with kids weather is very nice all year round,13/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180066952?locale=en-SG,Botanic Garden,True
Vone Loo,4.0,Nice place to visit especially n weekends for family outings. Can also visit the orchid garden 🪴,13/11/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-179781316?locale=en-SG,Botanic Garden,True
Edwina96,5.0,Such a nice place to just walk around or sit down for a picnic. Make sure to check the weather first!,09/09/23,2,https://sg.trip.com/review/singapore-botanic-gardens-76133-178882092?locale=en-SG,Botanic Garden,True
_TS***fi,5.0,it&rsquo;s a nice place to go in sg for tourist and enjoy the nature for yr family,17/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180086271?locale=en-SG,Botanic Garden,True
_TI***19,5.0,A very beautiful place to get rid if your boredom,15/12/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180081215?locale=en-SG,Botanic Garden,True
I.am.samster,4.0,"Singapore Botanic Gardens is a lush oasis in the heart of the city. Its vibrant floral displays, serene lakes, and diverse plant life create a captivating escape. Perfect for a leisurely stroll or a peaceful picnic, the well-maintained grounds and educational exhibits make it a must-visit for nature lovers and families alike.",30/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179945909?locale=en-SG,Botanic Garden,True
_TI***j4,4.0,This is a really nice place. You can bring a cloth or desktop cloth and have a picnic and enjoy the fresh air and ambience. lots of greenery and birds and you might even spot a rooster or monitor lizard along the way too!,27/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179927548?locale=en-SG,Botanic Garden,True
Ir. Wan Khairil,5.0,very interesting scenery can calm the mind and also the eyes and refresh,24/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179875829?locale=en-SG,Botanic Garden,True
_TI***9w,4.0,a slice of nature in an otherwise metropolitan city/country - there&#39;s lots of different gardens and attractions within the Gardens itself as well as cafes. Worth a visit!,15/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179794785?locale=en-SG,Botanic Garden,True
Chris LWY,4.0,"Singapore Botanic Gardens is a true natural gem. This lush and well-maintained garden offers a serene escape from the bustling city. The diverse plant collection, including orchids and medicinal herbs, is impressive. The swan-filled Swan Lake and the Symphony Lake are perfect for a leisurely stroll or a relaxing picnic. The National Orchid Garden within the premises showcases an exquisite array of orchid species and hybrids. The well-marked paths, educational signage, and informative guided tours make it an excellent destination for nature enthusiasts and families alike. It&#39;s a must-visit attraction in Singapore, offering a delightful blend of horticultural beauty and tranquility.",07/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179708027?locale=en-SG,Botanic Garden,True
NIZA_EFINDI,5.0,"Fabulous flowers and gardens. Walking through you can see so many examples of the local flora and enjoy them in their natural setting. I loved all the lakes, and all the statues and the beautiful plants and foliage.. And is usually orchid garden was it&rsquo;s stunning self. Just a sight for sore eyes.",18/10/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-179441624?locale=en-SG,Botanic Garden,True
akhdansy,5.0,"It&#39;s beautifull place, I love to been there. I will return to this place someday with my special person. The vibes is amazing!!",17/10/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-179433880?locale=en-SG,Botanic Garden,True
Tomato lai,3.0,"Welcome to Singapore Botanic Garden. The Singapore Botanic Gardens is a serene and stunning oasis in the heart of the city. Its lush greenery, exquisite orchid collection, and serene lakes make it a must-visit destination. The well-maintained paths and knowledgeable staff create a peaceful and educational experience for nature enthusiasts. Don&#39;t miss the National Orchid Garden for a breathtaking display of orchid varieties. It&#39;s a true gem for both locals and tourists seeking a tranquil escape in Singapore.",17/10/23,5,https://sg.trip.com/review/singapore-botanic-gardens-76133-179432237?locale=en-SG,Botanic Garden,True
Aienkza,5.0,I visited Gardens By The Bay and Singapore Botanical Gardens as well and both these places offer unique experiences on their own.These gardens are huge and the entry is free. There is a rainforest inside the garden as well. The National Orchid Garden is beautiful though it has a separate ticket.I was mesmerized by the beauty of this place and I would love to explore this place again,12/10/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-179358303?locale=en-SG,Botanic Garden,True
tingz,5.0,"A really beautiful &amp; relaxing place to visit. It&rsquo;s pet-friendly and there&rsquo;s a stage where concerts happen. A large field in front, very suitable for picnic! :)",10/10/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-179346879?locale=en-SG,Botanic Garden,True
E30***06,5.0,"Singapore Botanic Gardens located at City Centre, Singapore. This is a famous tourist spot, many tourist came to visit everyday.",06/10/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-179279236?locale=en-SG,Botanic Garden,True
,5.0,"Such a beautiful place. Really enjoyed my walk in the different gardens. Although it gets quite hot after 11am, there&rsquo;s lots of tree shade which helps. Bring water and a cap. There are a few water coolers but they are difficult to find.",04/10/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-179252372?locale=en-SG,Botanic Garden,True
Huxxain,5.0,"I sincerely recommend anyone who wants to take an extraordinary vacation. Whether you&#39;re looking for relaxation, adventure, or just an opportunity to reconnect with nature, this place has everything. The impeccable service, breathtaking scenery, and true tranquility make your experience unforgettable. I can&#39;t wait to come back and create more precious memories in the future.",02/10/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-179227242?locale=en-SG,Botanic Garden,True
ABDEL SAMAD,5.0,"Such a beautiful place. Really enjoyed my walk in the different gardens. Although it gets quite hot after 11am, there&rsquo;s lots of tree shade which helps. Bring water and a cap. There are a few water coolers but they are difficult to find.amazing",01/10/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-179169967?locale=en-SG,Botanic Garden,True
_TI***ug,5.0,"The Botanic Gardens in Singapore are a true horticultural gem. Covering a vast 82 hectares, this UNESCO World Heritage site offers a lush and serene escape from the city&#39;s hustle and bustle. The star attraction is undoubtedly the National Orchid Garden, showcasing an astonishing variety of orchid species and hybrids. The swan-filled Swan Lake adds to the tranquility, and the Ginger Garden is a sensory delight. The Gardens provide a refreshing blend of nature and art, with sculptures and historical landmarks throughout. Whether you&#39;re a nature enthusiast, a photography lover, or simply seeking a peaceful retreat, the Botanic Gardens in Singapore is an absolute must-visit.",24/09/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-179082138?locale=en-SG,Botanic Garden,True
G.Tam,5.0,&nbsp;would give 10 stars if there was this functionality. Amazing place for a morning walk. Went there at 11. We had our breakfast at Bee&rsquo;s and spent over 3 hours to discover all the plants and flowers. The orchids were awesome! Must seen place before you leave Singapore!,17/09/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-179045765?locale=en-SG,Botanic Garden,True
Bichmaii,5.0,"Singapore Botanic Gardens is a serene urban haven. This meticulously kept garden showcases an impressive variety of plants, with the National Orchid Garden as its jewel, displaying vibrant orchids. The garden&#39;s tranquil Swan Lake and Symphony Lake offer peaceful retreats.",10/09/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178938323?locale=en-SG,Botanic Garden,True
NTLOOI,5.0,"Singapore Botanic Gardens has multiple highlights covering an expansive area of prime land.  largely free to roam around and enjoy the lakes, water features and even a secondary tropical rainforest.  Do pay to visit the beautiful Orchid Gardens, a world class garden.  you can enjoy a picnic or dine in various restaurants and cafe within the vicinity.  enjoy a peaceful respite from bustling Orchard shopping belt",04/09/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178832642?locale=en-SG,Botanic Garden,True
_TX***8i,5.0,"all around the Park you will come across drink Machines, wear you put your money in the slot, and choose what drink you would like and lovely and Cold. A beautiful Park, Very clean all over the Park, Lot&#39;s to look at, just amazing place to go too. Plenty of walkers all around the Park, Wheelchaired friendly, lots of places to sit, all different plaint&#39;s and Trees, You would never get bored.,",25/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178596017?locale=en-SG,Botanic Garden,True
_TX***pu,5.0,"Be sure to take in the collection of hybridized orchids named in honor of notable visitors, such as the Obamas. It was interesting to see who was represented. Admission price is a real bargain, especially if you are a Senior. We were enthralled by a resident monitor lizard peaking through foliage at us near the entrance. There is also a very nice shop and clean restrooms at the entrance to the garden. After the crowds and bustle of downtown it was a nice respite. The gardens are a short ride from the center of the city that takes you by embassy row which is of interest on its own. If you only have an hour or two head to the orchid garden for its incredible collection of orchids and bromeliads.",25/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178595960?locale=en-SG,Botanic Garden,True
_TX***gr,5.0,"We entered from the north at the &#39;Botanic Gardens Station&#39; bus stop. There are free, detailed maps to use available here. There is a huge array of flowers and wildlife, like the lake in the northern section which housed black swans and turtles. We also visited the Orchid Gardens which is a paid attraction, however we got in free with student cards (I&#39;m not sure how as I thought there was still a charge for students). This was also enjoyable and at least worth a couple of SGD to see. We left the gardens via the south gate to &#39;Singapore Botanic Gardens&#39; bus stop. In summary, the variety of plants and the information available makes this attraction stand out, and makes it worthy of recommendation.",25/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178595878?locale=en-SG,Botanic Garden,True
_TX***a2,5.0,To dodge the rain or get out of the heat for a while the Sembcorp Cool House is well Seth a look inside the Orchid House. Easy access by MRT to its own station on the Circle Line plus other options are available. This must be the best free attraction in Singapore? Maybe Gardens by the. Bay is a close 2nd. The Orchid House does have an entry fee but it&rsquo;s well worth the $15 for an adult ticket. There is so much to see here.,25/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178589043?locale=en-SG,Botanic Garden,True
_TX***k6,5.0,"I&#39;m not sure how as I thought there was still a charge for students). This was also enjoyable and at least worth a couple of SGD to see. We left the gardens via the south gate to &#39;Singapore Botanic Gardens&#39; bus stop. In summary, the variety of plants and the information available makes this attraction stand out, and makes it worthy of recommendation.",25/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178588800?locale=en-SG,Botanic Garden,True
_TX***rk,5.0,"The Botanic Gardens is a very expansive site worth an entire day to fully explore, which until today despite several visits I have not truly finished yet. The new Gallop extension is also worth a visit. The&nbsp;Swan&nbsp;Lake&nbsp;area is a lovely picnic spot to soak in the natural scenery while enjoying your bites with friends",25/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178588495?locale=en-SG,Botanic Garden,True
_TX***eg,5.0,"Easily accessible from the super easy to use metro rail, the Gardens are extensive and singularly beautiful. And free! Well laid out paths loop through lush plantings of tree, herb, flowers and shrubs. The orchid gardens required a fee,",24/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178574879?locale=en-SG,Botanic Garden,True
_TX***gj,5.0,"flowers and shrubs. The orchid gardens required a fee, but were well worth the price. We walked all the way through from north to south, stopping for lunch at a cafe within the park, and then hopped on the train again",24/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178574687?locale=en-SG,Botanic Garden,True
_TX***kv,5.0,"The Gardens are not designed to be a tourist attraction, it is where locals go for their picnic, jog/walk/stroll or just a day out with nature.But there are parts of the gardens where you find more tourists than locals (the National Orchid Gardens for one).",23/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178559584?locale=en-SG,Botanic Garden,True
_TX***zr,5.0,"Make sure you have some good walking shoes on because there is so much to see you&rsquo;ll be walking for a while. It&rsquo;s hard to believe you&rsquo;re in a&nbsp;busy&nbsp;city&nbsp;as it&rsquo;s a tranquil, peaceful escape from the hustle and bustle.",23/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178559273?locale=en-SG,Botanic Garden,True
_TX***zw,5.0,"very nicely maintained place. We liked going here, much more than universal and other places. Admission is free unlike other places in singapore.",23/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178558989?locale=en-SG,Botanic Garden,True
_TX***4r,5.0,"I think the Botanic Gardens in Singapore are some of the best in the world. Very easy to spend at least half a day here. Easy to get to via MRT. We travelled to the gardens via the Botanic Gardens Station, worked our way through the gardens, and exited near the Napier MRT Station. The National Orchid Garden is a highlight of the Gardens.",23/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178558786?locale=en-SG,Botanic Garden,True
Clajie Ladica,5.0,"Ready for happy feet because you are in for a nice leisure walk around the gardens. You can see different plants, flowers and trees around with its name tags. Beautiful place to be!",22/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178551299?locale=en-SG,Botanic Garden,True
ina23,5.0,What an amazing place and it&rsquo;s FREE to visit! We went with our 2 kids (8 &amp; 10) and they loved it. Monitor lizards were just roaming around and there were lots of fish etc in the lakes.,19/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178495697?locale=en-SG,Botanic Garden,True
_TS***xd,5.0,"Loved this place, I just felt a bit claustrophobic in the special exhibition as it was really crowded. There is an awful lot to see in here and it&#39;s well worth the entrance fee.",19/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178494996?locale=en-SG,Botanic Garden,True
_TS***dh,5.0,"The Singapore Botanic Gardens are amazing and well worth a couple of hours. Easily accessible from the super easy to use metro rail, the Gardens are extensive and singularly beautiful. And free!",19/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178494406?locale=en-SG,Botanic Garden,True
_TS***0t,5.0,"Highly recommended. Kids&nbsp;friendly Big garden needs at least 5 hours. Orchard Park is amazing, there are many types of orchids that I have never seen. There are also many restaurants there.",19/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178494046?locale=en-SG,Botanic Garden,True
_TS***le,5.0,I&rsquo;ve always got a taxi to this wonderful place but today used the MRT. What a pleasant and efficient way to get there. Anyway the gardens were there usual immaculate self and the orchid garden was,19/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178493851?locale=en-SG,Botanic Garden,True
_TS***tz,5.0,i as a local chinese man wish the singapore botanic gardens will be free admission forever.the food and drinks in this place must be affordable for the man living with no shelter.there must be pomeg,19/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178490892?locale=en-SG,Botanic Garden,True
_TS***ip,5.0,Kids will have a blast at the Jacob Ballas Children&rsquo;s Garden where they can play and learn all about plant life. A host of restaurants and cafes are also available to satisfy thirsty and hungry visitors after a day out in the sun.,18/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178376812?locale=en-SG,Botanic Garden,True
_TS***9h,5.0,Beautifully laid out gardens. Great access from either end by MRT ( Botanical and Napier ) . No entry charge is a bonus. Can easily spend 2 to 3 hours here as you meander from one area to another.,18/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178363205?locale=en-SG,Botanic Garden,True
_TS***4q,5.0,"this is the hedge of the singapore botanic gardens, the first place to enter to see how stunning the blooms are. very beautiful very beautiful. let&#39;s take a picture first.",18/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178358153?locale=en-SG,Botanic Garden,True
_TS***1g,5.0,"Highlights include The National Orchid Garden, which boasts the world&rsquo;s largest orchid display, with over 60,000 plants and orchid plants.",18/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178357948?locale=en-SG,Botanic Garden,True
